timestamp,location_id,location_type,capacity,hour,day_of_week,is_weekend,is_exam_period,is_holiday,weather_condition,temperature,crowd_count,occupancy_rate
2025-09-16 01:00:42.202924,1,HOUSING,300,7,1,0,0,0,cloudy,83.4,272,90.84
2025-09-16 01:05:42.202924,2,DINING,160,7,1,0,0,0,clear,66.0,109,68.7
2025-09-16 01:06:42.202924,4,HOUSING,300,7,1,0,0,0,cloudy,73.6,238,79.6
2025-09-16 01:19:42.202924,4,HOUSING,300,8,1,0,0,0,clear,75.2,53,17.86
2025-09-16 01:24:42.202924,2,HOUSING,300,8,1,0,0,0,rain,82.3,93,31.03
2025-09-16 01:43:42.202924,2,OUTDOORS,100,8,1,0,0,0,clear,74.9,4,4.37
2025-09-16 01:45:42.202924,2,LIBRARIES,150,8,1,0,0,0,rain,71.8,90,60.61
2025-09-16 02:07:42.202924,3,STUDY SPOTS,120,8,1,0,0,0,clear,87.5,4,3.91
2025-09-16 02:28:42.202924,2,LIBRARIES,150,9,1,0,0,0,clear,71.3,68,45.45
2025-09-16 02:41:42.202924,1,HOUSING,300,9,1,0,0,0,clear,81.5,23,7.7
2025-09-16 03:25:42.202924,2,OUTDOORS,100,10,1,0,0,0,rain,89.1,0,0.0
2025-09-16 03:27:42.202924,1,DINING,160,10,1,0,0,0,rain,68.1,17,11.14
2025-09-16 03:48:42.202924,1,OUTDOORS,100,10,1,0,0,0,clear,77.9,17,17.4
2025-09-16 04:00:42.202924,2,GYMS,180,10,1,0,0,0,clear,58.7,44,24.91
2025-09-16 04:31:42.202924,2,LIBRARIES,150,11,1,0,0,0,rain,86.0,90,60.56
2025-09-16 04:44:42.202924,4,HOUSING,300,11,1,0,0,0,clear,73.6,111,37.18
2025-09-16 05:27:42.202924,5,LIBRARIES,150,12,1,0,0,0,clear,60.9,5,3.66
2025-09-16 06:06:42.202924,2,DINING,160,12,1,0,0,0,cloudy,81.2,145,90.67
2025-09-16 06:15:42.202924,5,LIBRARIES,150,13,1,0,0,0,rain,83.8,0,0.15
2025-09-16 06:41:42.202924,5,LIBRARIES,150,13,1,0,0,0,clear,74.5,4,3.16
2025-09-16 07:05:42.202924,4,HOUSING,300,13,1,0,0,0,clear,86.4,164,54.67
2025-09-16 07:13:42.202924,4,ACADEMIC,200,14,1,0,0,0,rain,82.3,175,87.52
2025-09-16 07:36:42.202924,2,DINING,160,14,1,0,0,0,rain,86.6,26,16.29
2025-09-16 07:41:42.202924,1,STUDY SPOTS,120,14,1,0,0,0,rain,80.0,120,100.0
2025-09-16 07:46:42.202924,2,STUDY SPOTS,120,14,1,0,0,0,cloudy,74.6,84,70.05
2025-09-16 08:29:42.202924,2,DINING,160,15,1,0,0,0,rain,65.1,36,22.57
2025-09-16 08:55:42.202924,5,ACADEMIC,200,15,1,0,0,0,clear,79.0,170,85.42
2025-09-16 09:19:42.202924,5,HOUSING,300,16,1,0,0,0,clear,84.9,38,12.74
2025-09-16 10:07:42.202924,3,LIBRARIES,150,16,1,0,0,0,rain,73.2,150,100.0
2025-09-16 11:34:42.202924,4,DINING,160,18,1,0,0,0,clear,75.3,160,100.0
2025-09-16 11:47:42.202924,7,ACADEMIC,200,18,1,0,0,0,rain,59.7,107,53.55
2025-09-16 11:56:42.202924,3,GYMS,180,18,1,0,0,0,cloudy,76.3,128,71.64
2025-09-16 12:24:42.202924,3,DINING,160,19,1,0,0,0,rain,63.0,160,100.0
2025-09-16 12:55:42.202924,2,DINING,160,19,1,0,0,0,clear,74.8,129,81.14
2025-09-16 13:12:42.202924,1,DINING,160,20,1,0,0,0,cloudy,80.6,23,14.38
2025-09-16 13:18:42.202924,2,ACADEMIC,200,20,1,0,0,0,clear,77.0,5,2.84
2025-09-16 13:40:42.202924,8,ACADEMIC,200,20,1,0,0,0,rain,74.9,57,28.58
2025-09-16 13:44:42.202924,1,STUDY SPOTS,120,20,1,0,0,0,rain,62.7,120,100.0
2025-09-16 15:12:42.202924,5,ACADEMIC,200,22,1,0,0,0,clear,80.1,20,10.05
2025-09-16 16:09:42.202924,2,GYMS,180,23,1,0,0,0,clear,66.8,59,33.02
2025-09-16 16:31:42.202924,1,ACADEMIC,200,23,1,0,0,0,cloudy,69.5,45,22.66
2025-09-16 16:41:42.202924,4,LIBRARIES,150,23,1,0,0,0,clear,73.3,27,18.26
2025-09-16 17:01:42.202924,1,GYMS,180,23,1,0,0,0,cloudy,96.0,65,36.2
2025-09-16 19:13:42.202924,6,ACADEMIC,200,2,1,0,0,0,clear,83.6,48,24.32
2025-09-16 19:54:42.202924,1,LIBRARIES,150,2,1,0,0,0,cloudy,83.0,19,12.88
2025-09-16 19:56:42.202924,3,HOUSING,300,2,1,0,0,0,clear,93.7,297,99.1
2025-09-16 20:11:42.202924,2,ACADEMIC,200,3,1,0,0,0,clear,74.7,28,14.36
2025-09-16 20:20:42.202924,2,GYMS,180,3,1,0,0,0,clear,69.8,106,59.14
2025-09-16 20:28:42.202924,2,DINING,160,3,1,0,0,0,cloudy,78.2,0,0.0
2025-09-16 20:47:42.202924,3,LIBRARIES,150,3,1,0,0,0,clear,78.3,19,12.84
2025-09-16 20:55:42.202924,4,DINING,160,3,1,0,0,0,clear,79.6,53,33.56
2025-09-16 21:12:42.202924,3,STUDY SPOTS,120,4,1,0,0,0,clear,66.5,69,57.9
2025-09-16 21:13:42.202924,3,LIBRARIES,150,4,1,0,0,0,clear,63.5,24,16.45
2025-09-16 21:39:42.202924,2,DINING,160,4,1,0,0,0,clear,76.2,21,13.56
2025-09-16 21:45:42.202924,4,STUDY SPOTS,120,4,1,0,0,0,clear,73.5,39,32.84
2025-09-16 22:18:42.202924,5,HOUSING,300,5,1,0,0,0,rain,72.9,287,95.9
2025-09-16 22:21:42.202924,4,HOUSING,300,5,1,0,0,0,clear,81.9,269,89.8
2025-09-16 22:32:42.202924,4,LIBRARIES,150,5,1,0,0,0,clear,69.1,12,8.41
2025-09-17 00:26:42.202924,1,OUTDOORS,100,7,2,0,0,0,clear,65.3,40,40.3
2025-09-17 00:30:42.202924,3,OUTDOORS,100,7,2,0,0,0,rain,72.5,15,15.44
2025-09-17 00:48:42.202924,2,OUTDOORS,100,7,2,0,0,0,clear,79.5,0,0.0
2025-09-17 00:50:42.202924,2,GYMS,180,7,2,0,0,0,clear,83.0,146,81.26
2025-09-17 01:04:42.202924,1,LIBRARIES,150,7,2,0,0,0,cloudy,77.8,13,9.24
2025-09-17 01:12:42.202924,6,ACADEMIC,200,8,2,0,0,0,rain,69.7,116,58.18
2025-09-17 01:30:42.202924,2,OUTDOORS,100,8,2,0,0,0,rain,84.4,3,3.14
2025-09-17 01:38:42.202924,1,GYMS,180,8,2,0,0,0,cloudy,76.8,146,81.57
2025-09-17 02:44:42.202924,5,LIBRARIES,150,9,2,0,0,0,clear,79.8,85,57.07
2025-09-17 02:49:42.202924,5,LIBRARIES,150,9,2,0,0,0,cloudy,89.5,94,63.29
2025-09-17 03:57:42.202924,1,GYMS,180,10,2,0,0,0,cloudy,83.8,76,42.51
2025-09-17 04:06:42.202924,3,ACADEMIC,200,10,2,0,0,0,clear,78.8,184,92.17
2025-09-17 04:39:42.202924,6,ACADEMIC,200,11,2,0,0,0,clear,74.4,135,67.69
2025-09-17 04:43:42.202924,3,OUTDOORS,100,11,2,0,0,0,clear,70.3,7,7.85
2025-09-17 05:27:42.202924,4,HOUSING,300,12,2,0,0,0,clear,64.5,122,40.87
2025-09-17 05:48:42.202924,2,LIBRARIES,150,12,2,0,0,0,clear,73.8,16,11.28
2025-09-17 05:59:42.202924,2,OUTDOORS,100,12,2,0,0,0,clear,64.1,17,17.19
2025-09-17 05:59:42.202924,3,GYMS,180,12,2,0,0,0,clear,78.7,80,44.58
2025-09-17 06:01:42.202924,2,HOUSING,300,12,2,0,0,0,clear,75.1,224,74.94
2025-09-17 06:01:42.202924,1,STUDY SPOTS,120,12,2,0,0,0,cloudy,75.0,31,26.09
2025-09-17 06:05:42.202924,4,ACADEMIC,200,12,2,0,0,0,clear,67.3,184,92.46
2025-09-17 06:59:42.202924,1,GYMS,180,13,2,0,0,0,clear,80.3,87,48.67
2025-09-17 07:02:42.202924,3,ACADEMIC,200,13,2,0,0,0,clear,91.0,143,71.56
2025-09-17 07:09:42.202924,1,GYMS,180,14,2,0,0,0,cloudy,78.7,51,28.5
2025-09-17 07:41:42.202924,8,ACADEMIC,200,14,2,0,0,0,cloudy,71.8,164,82.47
2025-09-17 07:56:42.202924,6,HOUSING,300,14,2,0,0,0,clear,85.4,34,11.66
2025-09-17 08:56:42.202924,3,GYMS,180,15,2,0,0,0,rain,70.6,73,41.02
2025-09-17 09:09:42.202924,2,LIBRARIES,150,16,2,0,0,0,clear,74.5,93,62.47
2025-09-17 09:26:42.202924,4,ACADEMIC,200,16,2,0,0,0,rain,52.3,156,78.25
2025-09-17 10:29:42.202924,3,GYMS,180,17,2,0,0,0,clear,66.1,161,89.67
2025-09-17 12:23:42.202924,3,STUDY SPOTS,120,19,2,0,0,0,clear,64.0,100,83.62
2025-09-17 12:29:42.202924,3,OUTDOORS,100,19,2,0,0,0,clear,87.4,0,0.27
2025-09-17 12:30:42.202924,2,GYMS,180,19,2,0,0,0,clear,73.9,132,73.52
2025-09-17 12:51:42.202924,3,HOUSING,300,19,2,0,0,0,clear,78.3,68,22.73
2025-09-17 13:21:42.202924,4,DINING,160,20,2,0,0,0,clear,73.2,30,18.95
2025-09-17 13:51:42.202924,7,ACADEMIC,200,20,2,0,0,0,clear,78.3,24,12.16
2025-09-17 14:36:42.202924,1,HOUSING,300,21,2,0,0,0,clear,70.9,81,27.13
2025-09-17 15:06:42.202924,1,DINING,160,21,2,0,0,0,clear,76.1,6,4.28
2025-09-17 15:40:42.202924,1,HOUSING,300,22,2,0,0,0,clear,78.6,280,93.62
2025-09-17 16:08:42.202924,2,STUDY SPOTS,120,22,2,0,0,0,clear,73.6,119,99.86
2025-09-17 16:40:42.202924,1,LIBRARIES,150,23,2,0,0,0,rain,93.6,57,38.32
2025-09-17 17:01:42.202924,5,LIBRARIES,150,23,2,0,0,0,clear,78.3,27,18.6
2025-09-17 17:04:42.202924,1,DINING,160,23,2,0,0,0,clear,74.8,56,35.13
2025-09-17 17:08:42.202924,3,LIBRARIES,150,23,2,0,0,0,rain,64.3,51,34.19
2025-09-17 17:40:42.202924,1,OUTDOORS,100,0,2,0,0,0,clear,52.8,26,26.83
2025-09-17 17:41:42.202924,3,STUDY SPOTS,120,0,2,0,0,0,clear,58.7,30,25.11
2025-09-17 17:54:42.202924,1,STUDY SPOTS,120,0,2,0,0,0,rain,77.3,39,33.33
2025-09-17 18:48:42.202924,1,OUTDOORS,100,1,2,0,0,0,clear,69.2,56,56.36
2025-09-17 18:59:42.202924,5,HOUSING,300,1,2,0,0,0,rain,62.0,299,99.92
2025-09-17 19:06:42.202924,1,OUTDOORS,100,1,2,0,0,0,rain,81.9,2,2.0
2025-09-17 19:10:42.202924,1,OUTDOORS,100,2,2,0,0,0,rain,66.0,2,2.54
2025-09-17 19:20:42.202924,2,GYMS,180,2,2,0,0,0,clear,70.1,76,42.26
2025-09-17 20:01:42.202924,6,HOUSING,300,2,2,0,0,0,clear,71.6,285,95.08
2025-09-17 20:09:42.202924,1,DINING,160,3,2,0,0,0,clear,75.2,44,27.7
2025-09-17 20:17:42.202924,1,GYMS,180,3,2,0,0,0,rain,54.2,64,36.07
2025-09-17 20:20:42.202924,1,OUTDOORS,100,3,2,0,0,0,clear,72.9,15,15.3
2025-09-17 21:11:42.202924,1,GYMS,180,4,2,0,0,0,rain,81.0,35,19.49
2025-09-17 21:36:42.202924,5,LIBRARIES,150,4,2,0,0,0,clear,69.6,22,14.79
2025-09-17 22:40:42.202924,4,HOUSING,300,5,2,0,0,0,cloudy,62.4,269,89.76
2025-09-17 22:54:42.202924,1,LIBRARIES,150,5,2,0,0,0,clear,65.8,13,8.76
2025-09-17 23:43:42.202924,3,ACADEMIC,200,6,2,0,0,0,cloudy,72.4,15,7.91
2025-09-17 23:55:42.202924,2,LIBRARIES,150,6,2,0,0,0,rain,78.5,17,11.99
2025-09-17 23:56:42.202924,5,ACADEMIC,200,6,2,0,0,0,rain,70.6,27,13.83
2025-09-18 00:17:42.202924,1,GYMS,180,7,3,0,0,0,clear,80.7,127,70.84
2025-09-18 01:02:42.202924,1,DINING,160,7,3,0,0,0,clear,78.4,146,91.82
2025-09-18 02:05:42.202924,1,GYMS,180,8,3,0,0,0,clear,72.5,140,78.11
2025-09-18 02:06:42.202924,2,OUTDOORS,100,8,3,0,0,0,cloudy,75.2,20,20.82
2025-09-18 02:22:42.202924,5,LIBRARIES,150,9,3,0,0,0,rain,69.3,127,84.76
2025-09-18 03:36:42.202924,2,LIBRARIES,150,10,3,0,0,0,clear,59.7,55,36.97
2025-09-18 03:42:42.202924,4,STUDY SPOTS,120,10,3,0,0,0,clear,79.9,41,34.59
2025-09-18 03:55:42.202924,2,STUDY SPOTS,120,10,3,0,0,0,rain,83.8,31,25.94
2025-09-18 03:57:42.202924,6,ACADEMIC,200,10,3,0,0,0,clear,83.3,139,69.67
2025-09-18 04:13:42.202924,1,LIBRARIES,150,11,3,0,0,0,clear,87.5,85,56.87
2025-09-18 04:33:42.202924,1,OUTDOORS,100,11,3,0,0,0,clear,65.4,5,5.97
2025-09-18 04:43:42.202924,4,LIBRARIES,150,11,3,0,0,0,rain,82.8,96,64.05
2025-09-18 05:45:42.202924,3,LIBRARIES,150,12,3,0,0,0,rain,95.2,13,9.05
2025-09-18 05:59:42.202924,1,GYMS,180,12,3,0,0,0,rain,81.7,73,40.86
2025-09-18 06:19:42.202924,2,STUDY SPOTS,120,13,3,0,0,0,clear,70.8,7,6.44
2025-09-18 06:35:42.202924,2,HOUSING,300,13,3,0,0,0,clear,75.1,194,64.86
2025-09-18 06:53:42.202924,1,GYMS,180,13,3,0,0,0,rain,79.5,63,35.27
2025-09-18 07:09:42.202924,3,LIBRARIES,150,14,3,0,0,0,clear,81.9,127,85.11
2025-09-18 08:05:42.202924,1,OUTDOORS,100,14,3,0,0,0,clear,64.8,67,67.53
2025-09-18 08:08:42.202924,1,ACADEMIC,200,14,3,0,0,0,clear,60.4,146,73.14
2025-09-18 08:27:42.202924,1,DINING,160,15,3,0,0,0,cloudy,84.8,66,41.36
2025-09-18 08:44:42.202924,1,GYMS,180,15,3,0,0,0,cloudy,76.0,76,42.67
2025-09-18 08:47:42.202924,4,STUDY SPOTS,120,15,3,0,0,0,cloudy,75.2,87,72.74
2025-09-18 09:25:42.202924,3,HOUSING,300,16,3,0,0,0,clear,62.8,82,27.53
2025-09-18 09:29:42.202924,3,HOUSING,300,16,3,0,0,0,clear,88.2,72,24.2
2025-09-18 09:30:42.202924,2,STUDY SPOTS,120,16,3,0,0,0,clear,74.3,96,80.23
2025-09-18 10:21:42.202924,1,STUDY SPOTS,120,17,3,0,0,0,clear,65.3,88,73.84
2025-09-18 11:27:42.202924,2,GYMS,180,18,3,0,0,0,clear,88.3,161,89.74
2025-09-18 11:44:42.202924,3,GYMS,180,18,3,0,0,0,clear,69.5,159,88.76
2025-09-18 12:41:42.202924,2,STUDY SPOTS,120,19,3,0,0,0,clear,81.6,82,69.07
2025-09-18 14:10:42.202924,3,STUDY SPOTS,120,21,3,0,0,0,rain,78.4,112,93.72
2025-09-18 14:39:42.202924,8,ACADEMIC,200,21,3,0,0,0,clear,87.0,11,5.74
2025-09-18 14:44:42.202924,1,HOUSING,300,21,3,0,0,0,clear,86.8,133,44.53
2025-09-18 15:13:42.202924,2,LIBRARIES,150,22,3,0,0,0,clear,89.8,36,24.58
2025-09-18 16:03:42.202924,3,DINING,160,22,3,0,0,0,cloudy,81.1,39,24.65
2025-09-18 17:48:42.202924,2,OUTDOORS,100,0,3,0,0,0,clear,57.5,36,36.74
2025-09-18 18:59:42.202924,1,GYMS,180,1,3,0,0,0,clear,80.2,77,43.04
2025-09-18 19:14:42.202924,4,STUDY SPOTS,120,2,3,0,0,0,clear,86.3,24,20.7
2025-09-18 19:37:42.202924,1,HOUSING,300,2,3,0,0,0,cloudy,65.9,281,93.78
2025-09-18 20:11:42.202924,3,OUTDOORS,100,3,3,0,0,0,rain,70.1,1,1.36
2025-09-18 20:22:42.202924,2,STUDY SPOTS,120,3,3,0,0,0,clear,68.2,47,39.83
2025-09-18 21:28:42.202924,3,GYMS,180,4,3,0,0,0,cloudy,69.6,96,53.86
2025-09-18 21:42:42.202924,3,GYMS,180,4,3,0,0,0,clear,63.3,65,36.15
2025-09-18 22:47:42.202924,3,GYMS,180,5,3,0,0,0,clear,89.4,64,35.94
2025-09-18 23:48:42.202924,3,STUDY SPOTS,120,6,3,0,0,0,clear,74.7,41,34.82
2025-09-19 00:31:42.202924,1,STUDY SPOTS,120,7,4,0,0,0,clear,76.2,40,33.73
2025-09-19 00:56:42.202924,2,GYMS,180,7,4,0,0,0,clear,90.1,129,71.67
2025-09-19 00:57:42.202924,5,HOUSING,300,7,4,0,0,0,clear,93.2,264,88.33
2025-09-19 01:36:42.202924,4,LIBRARIES,150,8,4,0,0,0,cloudy,76.2,66,44.12
2025-09-19 02:03:42.202924,4,STUDY SPOTS,120,8,4,0,0,0,clear,74.0,41,34.18
2025-09-19 03:23:42.202924,3,DINING,160,10,4,0,0,0,rain,63.1,0,0.0
2025-09-19 04:54:42.202924,5,ACADEMIC,200,11,4,0,0,0,clear,73.1,137,68.71
2025-09-19 05:05:42.202924,2,LIBRARIES,150,11,4,0,0,0,clear,76.8,87,58.03
2025-09-19 05:27:42.202924,8,ACADEMIC,200,12,4,0,0,0,clear,84.3,193,96.98
2025-09-19 05:30:42.202924,3,LIBRARIES,150,12,4,0,0,0,clear,69.0,12,8.6
2025-09-19 05:32:42.202924,1,STUDY SPOTS,120,12,4,0,0,0,rain,78.1,35,29.76
2025-09-19 06:43:42.202924,1,HOUSING,300,13,4,0,0,0,clear,74.7,142,47.36
2025-09-19 06:46:42.202924,3,LIBRARIES,150,13,4,0,0,0,clear,75.3,21,14.36
2025-09-19 07:35:42.202924,1,OUTDOORS,100,14,4,0,0,0,clear,74.4,44,44.44
2025-09-19 07:46:42.202924,2,ACADEMIC,200,14,4,0,0,0,cloudy,76.5,186,93.11
2025-09-19 08:04:42.202924,1,LIBRARIES,150,14,4,0,0,0,cloudy,68.6,128,85.56
2025-09-19 08:20:42.202924,1,HOUSING,300,15,4,0,0,0,cloudy,80.6,69,23.18
2025-09-19 08:30:42.202924,1,OUTDOORS,100,15,4,0,0,0,clear,76.3,89,89.21
2025-09-19 08:40:42.202924,1,GYMS,180,15,4,0,0,0,cloudy,62.4,84,46.98
2025-09-19 10:26:42.202924,6,HOUSING,300,17,4,0,0,0,clear,68.7,22,7.51
2025-09-19 11:11:42.202924,1,GYMS,180,18,4,0,0,0,rain,63.0,155,86.55
2025-09-19 11:37:42.202924,4,STUDY SPOTS,120,18,4,0,0,0,clear,76.4,94,78.5
2025-09-19 11:56:42.202924,3,STUDY SPOTS,120,18,4,0,0,0,clear,80.1,99,82.58
2025-09-19 12:18:42.202924,3,OUTDOORS,100,19,4,0,0,0,clear,85.9,21,21.79
2025-09-19 12:21:42.202924,2,OUTDOORS,100,19,4,0,0,0,rain,71.0,8,8.26
2025-09-19 12:25:42.202924,2,DINING,160,19,4,0,0,0,clear,69.2,143,89.69
2025-09-19 12:56:42.202924,2,STUDY SPOTS,120,19,4,0,0,0,clear,73.2,113,94.23
2025-09-19 13:34:42.202924,3,LIBRARIES,150,20,4,0,0,0,rain,91.5,127,85.24
2025-09-19 14:28:42.202924,2,HOUSING,300,21,4,0,0,0,clear,86.0,77,25.76
2025-09-19 14:47:42.202924,3,OUTDOORS,100,21,4,0,0,0,cloudy,71.5,20,20.07
2025-09-19 15:00:42.202924,1,OUTDOORS,100,21,4,0,0,0,rain,85.4,9,9.5
2025-09-19 15:03:42.202924,3,STUDY SPOTS,120,21,4,0,0,0,cloudy,68.9,107,89.18
2025-09-19 15:08:42.202924,3,OUTDOORS,100,21,4,0,0,0,clear,75.7,0,0.0
2025-09-19 16:04:42.202924,4,DINING,160,22,4,0,0,0,cloudy,82.1,60,37.89
2025-09-19 16:07:42.202924,3,GYMS,180,22,4,0,0,0,clear,66.3,96,53.62
2025-09-19 16:50:42.202924,3,LIBRARIES,150,23,4,0,0,0,rain,67.3,40,26.96
2025-09-19 18:14:42.202924,1,GYMS,180,1,4,0,0,0,rain,71.3,78,43.34
2025-09-19 19:15:42.202924,1,HOUSING,300,2,4,0,0,0,cloudy,87.2,285,95.23
2025-09-19 20:40:42.202924,3,STUDY SPOTS,120,3,4,0,0,0,clear,92.7,28,23.8
2025-09-19 21:07:42.202924,1,STUDY SPOTS,120,3,4,0,0,0,cloudy,87.3,19,16.37
2025-09-19 21:14:42.202924,3,GYMS,180,4,4,0,0,0,rain,85.8,73,41.1
2025-09-19 21:32:42.202924,2,HOUSING,300,4,4,0,0,0,clear,64.8,248,82.95
2025-09-19 21:49:42.202924,4,DINING,160,4,4,0,0,0,cloudy,76.5,40,25.58
2025-09-19 22:16:42.202924,3,OUTDOORS,100,5,4,0,0,0,cloudy,85.8,35,35.11
2025-09-19 22:42:42.202924,3,OUTDOORS,100,5,4,0,0,0,clear,81.3,30,30.17
2025-09-19 23:07:42.202924,6,ACADEMIC,200,5,4,0,0,0,cloudy,52.3,29,14.71
2025-09-19 23:17:42.202924,4,DINING,160,6,4,0,0,0,clear,77.0,22,14.21
2025-09-19 23:29:42.202924,4,DINING,160,6,4,0,0,0,clear,82.5,58,36.56
2025-09-20 00:41:42.202924,4,LIBRARIES,150,7,5,1,0,0,cloudy,67.4,6,4.29
2025-09-20 01:01:42.202924,2,OUTDOORS,100,7,5,1,0,0,clear,77.5,13,13.59
2025-09-20 01:06:42.202924,2,GYMS,180,7,5,1,0,0,clear,65.6,141,78.66
2025-09-20 02:34:42.202924,3,STUDY SPOTS,120,9,5,1,0,0,clear,81.1,35,29.25
2025-09-20 02:36:42.202924,3,OUTDOORS,100,9,5,1,0,0,cloudy,70.1,10,10.67
2025-09-20 02:45:42.202924,8,ACADEMIC,200,9,5,1,0,0,rain,76.0,106,53.02
2025-09-20 04:19:42.202924,3,STUDY SPOTS,120,11,5,1,0,0,cloudy,74.0,35,29.81
2025-09-20 04:33:42.202924,2,ACADEMIC,200,11,5,1,0,0,clear,75.2,103,51.62
2025-09-20 04:43:42.202924,1,GYMS,180,11,5,1,0,0,rain,74.2,111,62.06
2025-09-20 05:35:42.202924,8,ACADEMIC,200,12,5,1,0,0,cloudy,77.4,113,56.6
2025-09-20 06:14:42.202924,2,STUDY SPOTS,120,13,5,1,0,0,clear,85.5,42,35.43
2025-09-20 06:29:42.202924,2,GYMS,180,13,5,1,0,0,clear,65.2,89,49.53
2025-09-20 06:44:42.202924,3,OUTDOORS,100,13,5,1,0,0,cloudy,81.1,100,100.0
2025-09-20 07:30:42.202924,2,GYMS,180,14,5,1,0,0,rain,86.9,31,17.44
2025-09-20 09:47:42.202924,2,HOUSING,300,16,5,1,0,0,cloudy,61.5,80,26.77
2025-09-20 10:09:42.202924,2,STUDY SPOTS,120,17,5,1,0,0,cloudy,68.9,63,53.23
2025-09-20 10:49:42.202924,2,LIBRARIES,150,17,5,1,0,0,clear,92.4,57,38.37
2025-09-20 10:58:42.202924,3,OUTDOORS,100,17,5,1,0,0,clear,78.4,0,0.0
2025-09-20 11:52:42.202924,2,GYMS,180,18,5,1,0,0,clear,71.2,180,100.0
2025-09-20 11:55:42.202924,2,OUTDOORS,100,18,5,1,0,0,clear,57.4,22,22.77
2025-09-20 12:01:42.202924,6,ACADEMIC,200,18,5,1,0,0,clear,69.2,48,24.09
2025-09-20 12:59:42.202924,3,STUDY SPOTS,120,19,5,1,0,0,clear,64.7,106,88.96
2025-09-20 13:22:42.202924,1,DINING,160,20,5,1,0,0,clear,66.7,27,17.34
2025-09-20 13:40:42.202924,1,OUTDOORS,100,20,5,1,0,0,cloudy,84.4,26,26.01
2025-09-20 14:14:42.202924,3,HOUSING,300,21,5,1,0,0,clear,78.8,54,18.13
2025-09-20 14:24:42.202924,1,STUDY SPOTS,120,21,5,1,0,0,clear,66.4,103,86.24
2025-09-20 14:49:42.202924,2,OUTDOORS,100,21,5,1,0,0,rain,83.4,0,0.0
2025-09-20 14:54:42.202924,3,DINING,160,21,5,1,0,0,clear,88.3,33,20.86
2025-09-20 14:54:42.202924,2,DINING,160,21,5,1,0,0,clear,75.1,64,40.12
2025-09-20 15:06:42.202924,2,LIBRARIES,150,21,5,1,0,0,rain,67.0,118,79.24
2025-09-20 15:35:42.202924,2,LIBRARIES,150,22,5,1,0,0,clear,75.1,30,20.57
2025-09-20 15:36:42.202924,3,DINING,160,22,5,1,0,0,clear,69.9,21,13.41
2025-09-20 16:29:42.202924,5,LIBRARIES,150,23,5,1,0,0,clear,65.3,14,9.64
2025-09-20 16:42:42.202924,3,DINING,160,23,5,1,0,0,clear,84.1,55,34.98
2025-09-20 16:45:42.202924,1,OUTDOORS,100,23,5,1,0,0,clear,82.3,28,28.98
2025-09-20 16:48:42.202924,1,HOUSING,300,23,5,1,0,0,clear,74.2,260,86.83
2025-09-20 16:53:42.202924,6,HOUSING,300,23,5,1,0,0,rain,84.4,293,97.82
2025-09-20 17:08:42.202924,1,OUTDOORS,100,23,5,1,0,0,clear,51.8,39,39.55
2025-09-20 17:36:42.202924,4,LIBRARIES,150,0,5,1,0,0,rain,58.0,5,3.52
2025-09-20 17:56:42.202924,4,STUDY SPOTS,120,0,5,1,0,0,clear,81.6,29,24.39
2025-09-20 18:18:42.202924,3,HOUSING,300,1,5,1,0,0,clear,96.4,287,95.7
2025-09-20 18:46:42.202924,2,GYMS,180,1,5,1,0,0,clear,65.8,17,9.88
2025-09-20 18:52:42.202924,4,DINING,160,1,5,1,0,0,cloudy,57.0,33,20.95
2025-09-20 19:00:42.202924,3,STUDY SPOTS,120,1,5,1,0,0,clear,73.6,30,25.34
2025-09-20 19:25:42.202924,3,STUDY SPOTS,120,2,5,1,0,0,rain,69.3,85,71.11
2025-09-20 19:44:42.202924,3,ACADEMIC,200,2,5,1,0,0,rain,69.5,5,2.94
2025-09-20 20:08:42.202924,3,OUTDOORS,100,2,5,1,0,0,clear,78.1,21,21.38
2025-09-20 20:19:42.202924,1,STUDY SPOTS,120,3,5,1,0,0,clear,83.3,42,35.5
2025-09-20 20:20:42.202924,1,OUTDOORS,100,3,5,1,0,0,clear,56.7,2,2.85
2025-09-20 20:28:42.202924,2,OUTDOORS,100,3,5,1,0,0,clear,82.1,29,29.25
2025-09-20 20:40:42.202924,3,DINING,160,3,5,1,0,0,clear,70.0,29,18.4
2025-09-20 20:44:42.202924,1,DINING,160,3,5,1,0,0,rain,70.1,45,28.59
2025-09-20 21:31:42.202924,2,DINING,160,4,5,1,0,0,clear,80.0,72,45.57
2025-09-20 21:43:42.202924,5,LIBRARIES,150,4,5,1,0,0,clear,76.3,8,5.99
2025-09-20 22:05:42.202924,6,HOUSING,300,4,5,1,0,0,clear,74.3,262,87.61
2025-09-20 22:29:42.202924,4,ACADEMIC,200,5,5,1,0,0,cloudy,78.1,24,12.06
2025-09-20 22:57:42.202924,1,STUDY SPOTS,120,5,5,1,0,0,clear,67.0,21,17.96
2025-09-20 23:17:42.202924,4,LIBRARIES,150,6,5,1,0,0,clear,69.5,14,9.95
2025-09-20 23:32:42.202924,1,LIBRARIES,150,6,5,1,0,0,clear,84.6,9,6.07
2025-09-20 23:43:42.202924,3,HOUSING,300,6,5,1,0,0,rain,76.0,297,99.12
2025-09-21 00:15:42.202924,1,OUTDOORS,100,7,6,1,0,0,cloudy,77.9,23,23.87
2025-09-21 01:37:42.202924,5,ACADEMIC,200,8,6,1,0,0,rain,86.5,90,45.21
